class_id,sale_date,sale_quantity
914348,201503,475
914348,201504,539
914348,201505,557
914348,201506,539
914348,201507,539
914348,201508,623
914348,201509,532
914348,201510,707
914348,201511,605
914348,201512,529
914348,201601,697
914348,201602,437
914348,201603,624
914348,201604,763
914348,201605,502
914348,201606,698
914348,201607,754
914348,201608,772
914348,201609,754
914348,201610,680
914348,201611,1024
914348,201612,623
914348,201701,317
914348,201702,642
914348,201703,893
914348,201704,493
914348,201705,474
914348,201706,586
914348,201707,659
914348,201708,511
914348,201709,650
914348,201710,483
923841,201203,53
923841,201204,44
923841,201205,88
923841,201206,115
923841,201207,88
923841,201208,290
923841,201209,598
923841,201210,792
923841,201211,633
923841,201212,502
923841,201301,1048
923841,201302,520
923841,201303,502
923841,201304,678
923841,201305,880
923841,201306,740
923841,201307,784
923841,201308,827
923841,201309,687
923841,201310,713
923841,201311,703
923841,201312,572
923841,201401,1083
923841,201402,493
923841,201403,652
923841,201404,643
923841,201405,484
923841,201406,415
923841,201407,713
923841,201408,765
923841,201409,1126
923841,201410,1056
923841,201411,791
923841,201412,925
923841,201501,1769
923841,201502,1180
923841,201503,678
923841,201504,792
923841,201505,810
923841,201506,643
923841,201507,528
923841,201508,590
923841,201509,713
923841,201510,624
923841,201511,528
923841,201512,485
923841,201601,423
923841,201602,202
923841,201603,325
923841,201604,352
923841,201605,431
923841,201606,307
923841,201607,343
923841,201608,325
923841,201609,422
923841,201610,395
923841,201611,396
923841,201612,642
923841,201701,264
923841,201702,352
923841,201703,493
923841,201704,431
923841,201705,554
923841,201706,414
923841,201707,510
923841,201708,572
923841,201709,713
923841,201710,642
924154,201501,36
924154,201502,619
924154,201503,673
924154,201504,901
924154,201505,1038
924154,201506,828
924154,201507,837
924154,201508,783
924154,201509,983
924154,201510,1192
924154,201511,1156
924154,201512,1120
924154,201601,1893
924154,201602,1001
924154,201603,1074
924154,201604,1046
924154,201605,992
924154,201606,746
924154,201607,910
924154,201608,992
924154,201609,1202
924154,201610,1302
924154,201611,1274
924154,201612,2502
924154,201701,965
924154,201702,537
924154,201703,774
924154,201704,537
924154,201705,819
924154,201706,1284
924154,201707,864
924154,201708,919
924154,201709,1010
924154,201710,1192
948936,201610,54
948936,201611,61
948936,201612,238
948936,201701,231
948936,201702,129
948936,201703,88
948936,201704,143
948936,201705,68
948936,201706,102
948936,201707,75
948936,201708,27
948936,201709,41
948936,201710,75
950264,201607,19
950264,201608,159
950264,201609,451
950264,201610,893
950264,201611,779
950264,201612,1268
950264,201701,903
950264,201702,622
950264,201703,714
950264,201704,799
950264,201705,892
950264,201706,856
950264,201707,1025
950264,201708,808
950264,201709,874
950264,201710,1231
953842,201602,9
953842,201603,244
953842,201604,174
953842,201605,914
953842,201606,1697
953842,201607,792
953842,201608,653
953842,201609,1566
953842,201610,1123
953842,201611,1401
953842,201612,2783
953842,201701,983
953842,201702,679
953842,201703,626
953842,201704,530
953842,201705,635
953842,201706,740
953842,201707,861
953842,201708,1175
953842,201709,757
953842,201710,1061
961362,201201,182
961362,201202,51
961362,201203,130
961362,201204,93
961362,201205,119
961362,201206,62
961362,201207,115
961362,201208,99
961362,201209,73
961362,201210,40
961362,201211,68
961362,201212,93
961362,201301,129
961362,201302,63
961362,201303,62
961362,201304,67
961362,201305,58
961362,201306,47
961362,201307,79
961362,201308,62
961362,201309,68
961362,201310,73
961362,201311,93
961362,201312,87
961362,201401,176
961362,201402,46
961362,201403,57
961362,201404,72
961362,201405,47
961362,201406,25
961362,201407,52
961362,201408,25
961362,201409,41
961362,201410,67
961362,201411,47
961362,201412,35
961362,201501,72
961362,201502,36
961362,201503,36
961362,201504,5
961362,201505,20
961362,201506,20
961362,201507,25
961362,201508,30
961362,201509,31
961362,201510,20
961362,201511,10
961362,201512,37
961362,201601,52
961362,201602,67
961362,201603,115
961362,201604,129
961362,201605,73
961362,201606,52
961362,201607,52
961362,201608,41
961362,201609,88
961362,201610,46
961362,201611,114
961362,201612,120
961362,201701,109
961362,201702,52
961362,201703,156
961362,201704,73
961362,201705,119
961362,201706,32
961362,201707,119
961362,201708,115
961362,201709,104
961362,201710,73
961962,201201,16
961962,201202,5
961962,201203,21
961962,201204,11
961962,201205,16
961962,201206,48
961962,201207,37
961962,201208,27
961962,201209,5
961962,201210,11
961962,201211,42
961962,201212,5
961962,201301,21
961962,201302,27
961962,201303,16
961962,201304,42
961962,201305,127
961962,201306,48
961962,201307,101
961962,201308,164
961962,201309,196
961962,201310,207
961962,201311,259
961962,201312,223
961962,201401,450
961962,201402,143
961962,201403,165
961962,201404,133
961962,201405,138
961962,201406,79
961962,201407,122
961962,201408,85
961962,201409,181
961962,201410,127
961962,201411,105
961962,201412,186
961962,201501,340
961962,201502,233
961962,201503,96
961962,201504,122
961962,201505,149
961962,201506,53
961962,201507,85
961962,201508,89
961962,201509,175
961962,201510,111
961962,201511,106
961962,201512,159
961962,201601,138
961962,201602,164
961962,201603,233
961962,201604,276
961962,201605,180
961962,201606,127
961962,201607,159
961962,201608,180
961962,201609,207
961962,201610,186
961962,201611,201
961962,201612,282
961962,201701,126
961962,201702,164
961962,201703,126
961962,201704,149
961962,201705,138
961962,201706,85
961962,201707,117
961962,201708,102
961962,201709,122
961962,201710,80
963845,201410,55
963845,201411,194
963845,201412,139
963845,201501,297
963845,201502,221
963845,201503,249
963845,201504,173
963845,201505,242
963845,201506,249
963845,201507,229
963845,201508,180
963845,201509,125
963845,201510,215
963845,201511,263
963845,201512,346
963845,201601,449
963845,201602,214
963845,201603,269
963845,201604,297
963845,201605,262
963845,201606,242
963845,201607,242
963845,201608,366
963845,201609,435
963845,201610,490
963845,201611,421
963845,201612,918
963845,201701,400
963845,201702,304
963845,201703,194
963845,201704,179
963845,201705,249
963845,201706,152
963845,201707,207
963845,201708,186
963845,201709,242
963845,201710,207
973106,201611,10
973106,201612,68
973106,201701,118
973106,201702,68
973106,201703,79
973106,201704,147
973106,201705,137
973106,201706,79
973106,201707,197
973106,201708,147
973106,201709,235
973106,201710,108
978089,201408,18
978089,201409,158
978089,201410,437
978089,201411,447
978089,201412,439
978089,201501,800
978089,201502,799
978089,201503,429
978089,201504,260
978089,201505,418
978089,201506,372
978089,201507,428
978089,201508,503
978089,201509,753
978089,201510,790
978089,201511,659
978089,201512,1284
978089,201601,651
978089,201602,623
978089,201603,605
978089,201604,604
978089,201605,735
978089,201606,474
978089,201607,530
978089,201608,521
978089,201609,474
978089,201610,503
978089,201611,400
978089,201612,1042
978089,201701,558
978089,201702,494
978089,201703,548
978089,201704,466
978089,201705,512
978089,201706,381
978089,201707,270
978089,201708,419
978089,201709,401
978089,201710,400
